Request id,Pickup point,Driver id,Status,Request,Hrs,Min,Sec,Drop timestamp,Timeslot,Demand,Supply,Gap
3285,Airport,92,Trip Completed,13-07-2016 00:00,10,59,12,13-07-2016 12:00,Morning,Demand,Supply,
3315,City,92,Trip Completed,13-07-2016 00:00,12,9,28,13-07-2016 13:19,Morning,Demand,Supply,
5585,City,92,Trip Completed,15-07-2016 00:00,5,58,43,15-07-2016 07:10,Early Morning,Demand,Supply,
6235,City,92,Trip Completed,15-07-2016 00:00,17,47,5,15-07-2016 18:20,Afternoon,Demand,Supply,
913,Airport,93,Trip Completed,11-07-2016 00:00,18,18,0,11-07-2016 19:15,Evening,Demand,Supply,
1852,City,93,Trip Completed,12-07-2016 00:00,9,43,0,12-07-2016 10:58,Morning,Demand,Supply,
3117,Airport,93,Trip Completed,13-07-2016 00:00,8,34,53,13-07-2016 09:07,Morning,Demand,Supply,
3392,Airport,93,Trip Completed,13-07-2016 00:00,14,46,13,13-07-2016 15:17,Afternoon,Demand,Supply,
4722,City,93,Trip Completed,14-07-2016 00:00,13,50,32,14-07-2016 14:59,Afternoon,Demand,Supply,
692,Airport,94,Trip Completed,11-07-2016 00:00,13,49,0,11-07-2016 14:29,Afternoon,Demand,Supply,
1351,Airport,94,Trip Completed,11-07-2016 00:00,23,44,0,12-07-2016 00:49,Night,Demand,Supply,
1800,City,94,Trip Completed,12-07-2016 00:00,9,9,0,12-07-2016 10:05,Morning,Demand,Supply,
2434,City,94,Trip Completed,12-07-2016 00:00,20,16,0,12-07-2016 21:15,Evening,Demand,Supply,
3212,City,94,Trip Completed,13-07-2016 00:00,9,48,28,13-07-2016 10:45,Morning,Demand,Supply,
3340,City,94,Trip Completed,13-07-2016 00:00,12,45,18,13-07-2016 13:37,Morning,Demand,Supply,
3598,Airport,94,Trip Completed,13-07-2016 00:00,18,38,49,13-07-2016 19:40,Evening,Demand,Supply,
53,Airport,95,Trip Completed,11-07-2016 00:00,3,30,0,11-07-2016 04:22,Late Night,Demand,Supply,
3558,Airport,95,Trip Completed,13-07-2016 00:00,18,14,56,13-07-2016 18:51,Evening,Demand,Supply,
4257,City,95,Trip Completed,14-07-2016 00:00,6,10,44,14-07-2016 07:08,Early Morning,Demand,Supply,
4869,City,95,Trip Completed,14-07-2016 00:00,17,49,44,14-07-2016 18:20,Afternoon,Demand,Supply,
5548,City,95,Trip Completed,15-07-2016 00:00,5,24,22,15-07-2016 06:06,Early Morning,Demand,Supply,
5630,Airport,95,Trip Completed,15-07-2016 00:00,6,32,35,15-07-2016 07:14,Early Morning,Demand,Supply,
6645,City,95,Trip Completed,15-07-2016 00:00,22,10,21,15-07-2016 23:00,Night,Demand,Supply,
156,Airport,96,Trip Completed,11-07-2016 00:00,5,35,0,11-07-2016 06:40,Early Morning,Demand,Supply,
350,City,96,Trip Completed,11-07-2016 00:00,7,53,0,11-07-2016 08:40,Morning,Demand,Supply,
976,Airport,96,Trip Completed,11-07-2016 00:00,18,54,0,11-07-2016 19:48,Evening,Demand,Supply,
1344,City,96,Trip Completed,11-07-2016 00:00,23,35,0,12-07-2016 00:39,Night,Demand,Supply,
1524,City,96,Trip Completed,12-07-2016 00:00,5,50,0,12-07-2016 06:59,Early Morning,Demand,Supply,
2143,Airport,96,Trip Completed,12-07-2016 00:00,17,15,0,12-07-2016 17:56,Afternoon,Demand,Supply,
2353,City,96,Trip Completed,12-07-2016 00:00,19,31,0,12-07-2016 20:23,Evening,Demand,Supply,
3028,Airport,96,Trip Completed,13-07-2016 00:00,7,28,45,13-07-2016 08:14,Morning,Demand,Supply,
3913,Airport,96,Trip Completed,13-07-2016 00:00,22,14,24,13-07-2016 22:56,Night,Demand,Supply,
4274,City,96,Trip Completed,14-07-2016 00:00,6,18,59,14-07-2016 07:27,Early Morning,Demand,Supply,
4673,City,96,Trip Completed,14-07-2016 00:00,12,35,29,14-07-2016 13:44,Morning,Demand,Supply,
6198,Airport,96,Trip Completed,15-07-2016 00:00,17,23,1,15-07-2016 18:11,Afternoon,Demand,Supply,
569,Airport,97,Trip Completed,11-07-2016 00:00,10,37,0,11-07-2016 11:44,Morning,Demand,Supply,
1626,Airport,97,Trip Completed,12-07-2016 00:00,6,58,0,12-07-2016 07:49,Early Morning,Demand,Supply,
3505,City,97,Trip Completed,13-07-2016 00:00,17,37,40,13-07-2016 18:22,Afternoon,Demand,Supply,
3758,City,97,Trip Completed,13-07-2016 00:00,20,37,56,13-07-2016 21:16,Evening,Demand,Supply,
4649,City,97,Trip Completed,14-07-2016 00:00,11,50,27,14-07-2016 12:44,Morning,Demand,Supply,
4745,Airport,97,Trip Completed,14-07-2016 00:00,15,6,1,14-07-2016 16:05,Afternoon,Demand,Supply,
5354,Airport,97,Trip Completed,14-07-2016 00:00,23,7,32,15-07-2016 00:01,Night,Demand,Supply,
5953,City,97,Trip Completed,15-07-2016 00:00,10,42,9,15-07-2016 11:38,Morning,Demand,Supply,
6577,City,97,Trip Completed,15-07-2016 00:00,21,19,3,15-07-2016 21:48,Night,Demand,Supply,
1565,Airport,98,Trip Completed,12-07-2016 00:00,6,21,0,12-07-2016 07:32,Early Morning,Demand,Supply,
1973,Airport,98,Trip Completed,12-07-2016 00:00,12,17,0,12-07-2016 12:47,Morning,Demand,Supply,
2363,Airport,98,Trip Completed,12-07-2016 00:00,19,31,0,12-07-2016 20:32,Evening,Demand,Supply,
2994,City,98,Trip Completed,13-07-2016 00:00,7,15,27,13-07-2016 08:12,Morning,Demand,Supply,
3201,Airport,98,Trip Completed,13-07-2016 00:00,9,33,26,13-07-2016 10:17,Morning,Demand,Supply,
3511,City,98,Trip Completed,13-07-2016 00:00,17,38,17,13-07-2016 18:54,Afternoon,Demand,Supply,
3956,Airport,98,Trip Completed,13-07-2016 00:00,22,47,55,13-07-2016 23:41,Night,Demand,Supply,
4359,City,98,Trip Completed,14-07-2016 00:00,7,27,5,14-07-2016 08:03,Morning,Demand,Supply,
4798,City,98,Trip Completed,14-07-2016 00:00,16,52,26,14-07-2016 17:39,Afternoon,Demand,Supply,
5955,Airport,98,Trip Completed,15-07-2016 00:00,10,45,56,15-07-2016 11:48,Morning,Demand,Supply,
6117,Airport,98,Trip Completed,15-07-2016 00:00,15,17,13,15-07-2016 16:06,Afternoon,Demand,Supply,
6252,City,98,Trip Completed,15-07-2016 00:00,18,0,40,15-07-2016 18:46,Evening,Demand,Supply,
101,Airport,99,Trip Completed,11-07-2016 00:00,5,8,0,11-07-2016 06:09,Early Morning,Demand,Supply,
351,City,99,Trip Completed,11-07-2016 00:00,7,53,0,11-07-2016 08:55,Morning,Demand,Supply,
871,City,99,Trip Completed,11-07-2016 00:00,17,57,0,11-07-2016 18:42,Afternoon,Demand,Supply,
1330,Airport,99,Trip Completed,11-07-2016 00:00,23,11,0,12-07-2016 00:14,Night,Demand,Supply,
3227,Airport,99,Trip Completed,13-07-2016 00:00,9,52,49,13-07-2016 10:33,Morning,Demand,Supply,
4921,City,99,Trip Completed,14-07-2016 00:00,18,14,26,14-07-2016 19:20,Evening,Demand,Supply,
5373,City,99,Trip Completed,14-07-2016 00:00,23,42,23,15-07-2016 00:17,Night,Demand,Supply,
6612,Airport,99,Trip Completed,15-07-2016 00:00,21,49,41,15-07-2016 22:28,Night,Demand,Supply,
50,City,100,Trip Completed,11-07-2016 00:00,3,22,0,11-07-2016 03:57,Late Night,Demand,Supply,
102,Airport,100,Trip Completed,11-07-2016 00:00,5,1,0,11-07-2016 05:38,Early Morning,Demand,Supply,
211,City,100,Trip Completed,11-07-2016 00:00,6,8,0,11-07-2016 06:47,Early Morning,Demand,Supply,
510,City,100,Trip Completed,11-07-2016 00:00,9,40,0,11-07-2016 11:01,Morning,Demand,Supply,
1548,Airport,100,Trip Completed,12-07-2016 00:00,6,10,0,12-07-2016 07:12,Early Morning,Demand,Supply,
2208,City,100,Trip Completed,12-07-2016 00:00,17,59,0,12-07-2016 19:00,Afternoon,Demand,Supply,
4030,City,100,Trip Completed,14-07-2016 00:00,0,13,43,14-07-2016 00:47,Late Night,Demand,Supply,
4370,City,100,Trip Completed,14-07-2016 00:00,7,36,53,14-07-2016 08:16,Morning,Demand,Supply,
5834,Airport,100,Trip Completed,15-07-2016 00:00,8,54,3,15-07-2016 10:05,Morning,Demand,Supply,
639,City,101,Trip Completed,11-07-2016 00:00,12,28,0,11-07-2016 12:56,Morning,Demand,Supply,
1451,Airport,101,Trip Completed,12-07-2016 00:00,4,53,0,12-07-2016 05:40,Early Morning,Demand,Supply,
2335,City,101,Trip Completed,12-07-2016 00:00,19,15,0,12-07-2016 20:02,Evening,Demand,Supply,
2572,Airport,101,Trip Completed,12-07-2016 00:00,21,35,0,12-07-2016 22:42,Night,Demand,Supply,
3326,Airport,101,Trip Completed,13-07-2016 00:00,12,29,20,13-07-2016 13:09,Morning,Demand,Supply,
3916,City,101,Trip Completed,13-07-2016 00:00,22,8,13,13-07-2016 23:22,Night,Demand,Supply,
4514,City,101,Trip Completed,14-07-2016 00:00,9,16,24,14-07-2016 10:16,Morning,Demand,Supply,
6604,City,101,Trip Completed,15-07-2016 00:00,21,42,4,15-07-2016 22:19,Night,Demand,Supply,
373,Airport,102,Trip Completed,11-07-2016 00:00,8,9,0,11-07-2016 09:16,Morning,Demand,Supply,
1338,Airport,102,Trip Completed,11-07-2016 00:00,23,23,0,11-07-2016 23:58,Night,Demand,Supply,
1830,City,102,Trip Completed,12-07-2016 00:00,9,33,0,12-07-2016 10:43,Morning,Demand,Supply,
2274,City,102,Trip Completed,12-07-2016 00:00,18,33,0,12-07-2016 19:22,Evening,Demand,Supply,
3224,Airport,102,Trip Completed,13-07-2016 00:00,9,52,22,13-07-2016 10:28,Morning,Demand,Supply,
5321,City,102,Trip Completed,14-07-2016 00:00,22,9,50,14-07-2016 22:46,Night,Demand,Supply,
5520,City,102,Trip Completed,15-07-2016 00:00,5,17,46,15-07-2016 06:01,Early Morning,Demand,Supply,
5842,City,102,Trip Completed,15-07-2016 00:00,9,4,30,15-07-2016 09:53,Morning,Demand,Supply,
6429,Airport,102,Trip Completed,15-07-2016 00:00,19,49,10,15-07-2016 20:34,Evening,Demand,Supply,
6704,Airport,102,Trip Completed,15-07-2016 00:00,22,58,1,15-07-2016 23:59,Night,Demand,Supply,
2057,Airport,103,Trip Completed,12-07-2016 00:00,15,2,0,12-07-2016 15:36,Afternoon,Demand,Supply,
3723,Airport,103,Trip Completed,13-07-2016 00:00,20,3,45,13-07-2016 20:57,Evening,Demand,Supply,
4492,City,103,Trip Completed,14-07-2016 00:00,9,1,49,14-07-2016 10:05,Morning,Demand,Supply,
5153,Airport,103,Trip Completed,14-07-2016 00:00,20,29,19,14-07-2016 21:38,Evening,Demand,Supply,
6531,City,103,Trip Completed,15-07-2016 00:00,20,49,25,15-07-2016 21:27,Evening,Demand,Supply,
521,City,104,Trip Completed,11-07-2016 00:00,9,48,0,11-07-2016 10:55,Morning,Demand,Supply,
1850,City,104,Trip Completed,12-07-2016 00:00,9,45,0,12-07-2016 10:20,Morning,Demand,Supply,
2851,Airport,104,Trip Completed,13-07-2016 00:00,5,31,53,13-07-2016 06:39,Early Morning,Demand,Supply,
5380,Airport,104,Trip Completed,14-07-2016 00:00,23,50,28,15-07-2016 00:39,Night,Demand,Supply,
5917,Airport,104,Trip Completed,15-07-2016 00:00,10,4,16,15-07-2016 10:54,Morning,Demand,Supply,
148,Airport,105,Trip Completed,11-07-2016 00:00,5,36,0,11-07-2016 06:46,Early Morning,Demand,Supply,
1113,City,105,Trip Completed,11-07-2016 00:00,20,18,0,11-07-2016 20:55,Evening,Demand,Supply,
1758,Airport,105,Trip Completed,12-07-2016 00:00,8,44,0,12-07-2016 09:19,Morning,Demand,Supply,
2395,Airport,105,Trip Completed,12-07-2016 00:00,19,55,0,12-07-2016 20:50,Evening,Demand,Supply,
2708,Airport,105,Trip Completed,13-07-2016 00:00,1,22,32,13-07-2016 02:35,Late Night,Demand,Supply,
2995,City,105,Trip Completed,13-07-2016 00:00,7,7,32,13-07-2016 08:08,Morning,Demand,Supply,
3993,City,105,Trip Completed,13-07-2016 00:00,23,31,47,14-07-2016 00:14,Night,Demand,Supply,
4724,City,105,Trip Completed,14-07-2016 00:00,13,52,36,14-07-2016 14:29,Afternoon,Demand,Supply,
5144,Airport,105,Trip Completed,14-07-2016 00:00,20,21,2,14-07-2016 21:16,Evening,Demand,Supply,
5572,City,105,Trip Completed,15-07-2016 00:00,5,46,37,15-07-2016 06:40,Early Morning,Demand,Supply,
5740,Airport,105,Trip Completed,15-07-2016 00:00,7,50,35,15-07-2016 08:58,Morning,Demand,Supply,
5938,City,105,Trip Completed,15-07-2016 00:00,10,16,24,15-07-2016 11:06,Morning,Demand,Supply,
6299,City,105,Trip Completed,15-07-2016 00:00,18,25,54,15-07-2016 19:07,Evening,Demand,Supply,
6695,Airport,105,Trip Completed,15-07-2016 00:00,22,45,3,16-07-2016 00:02,Night,Demand,Supply,
507,Airport,106,Trip Completed,11-07-2016 00:00,9,40,0,11-07-2016 10:38,Morning,Demand,Supply,
1135,Airport,106,Trip Completed,11-07-2016 00:00,20,37,0,11-07-2016 21:29,Evening,Demand,Supply,
1479,City,106,Trip Completed,12-07-2016 00:00,5,16,0,12-07-2016 05:58,Early Morning,Demand,Supply,
3275,City,106,Trip Completed,13-07-2016 00:00,10,39,32,13-07-2016 11:39,Morning,Demand,Supply,
4078,City,106,Trip Completed,14-07-2016 00:00,2,10,33,14-07-2016 03:05,Late Night,Demand,Supply,
4176,Airport,106,Trip Completed,14-07-2016 00:00,5,18,1,14-07-2016 06:01,Early Morning,Demand,Supply,
4776,City,106,Trip Completed,14-07-2016 00:00,16,16,30,14-07-2016 17:31,Afternoon,Demand,Supply,
4899,Airport,106,Trip Completed,14-07-2016 00:00,18,2,51,14-07-2016 19:01,Evening,Demand,Supply,
35,City,107,Trip Completed,11-07-2016 00:00,2,36,0,11-07-2016 03:03,Late Night,Demand,Supply,
161,Airport,107,Trip Completed,11-07-2016 00:00,5,36,0,11-07-2016 06:10,Early Morning,Demand,Supply,
831,Airport,107,Trip Completed,11-07-2016 00:00,17,30,0,11-07-2016 18:19,Afternoon,Demand,Supply,
1080,Airport,107,Trip Completed,11-07-2016 00:00,19,59,0,11-07-2016 20:38,Evening,Demand,Supply,
2496,City,107,Trip Completed,12-07-2016 00:00,20,53,0,12-07-2016 21:33,Evening,Demand,Supply,
3141,City,107,Trip Completed,13-07-2016 00:00,8,58,47,13-07-2016 09:28,Morning,Demand,Supply,
3297,City,107,Trip Completed,13-07-2016 00:00,11,37,32,13-07-2016 12:14,Morning,Demand,Supply,
3602,Airport,107,Trip Completed,13-07-2016 00:00,18,40,2,13-07-2016 19:13,Evening,Demand,Supply,
4150,City,107,Trip Completed,14-07-2016 00:00,4,51,3,14-07-2016 05:50,Early Morning,Demand,Supply,
4361,City,107,Trip Completed,14-07-2016 00:00,7,29,29,14-07-2016 08:28,Morning,Demand,Supply,
4642,City,107,Trip Completed,14-07-2016 00:00,11,44,26,14-07-2016 12:41,Morning,Demand,Supply,
4752,City,107,Trip Completed,14-07-2016 00:00,15,19,35,14-07-2016 16:11,Afternoon,Demand,Supply,
4849,City,107,Trip Completed,14-07-2016 00:00,17,39,27,14-07-2016 18:44,Afternoon,Demand,Supply,
6199,City,107,Trip Completed,15-07-2016 00:00,17,25,23,15-07-2016 18:19,Afternoon,Demand,Supply,
241,City,108,Trip Completed,11-07-2016 00:00,6,31,0,11-07-2016 07:17,Early Morning,Demand,Supply,
1339,Airport,108,Trip Completed,11-07-2016 00:00,23,25,0,12-07-2016 00:32,Night,Demand,Supply,
1454,City,108,Trip Completed,12-07-2016 00:00,4,54,0,12-07-2016 06:07,Early Morning,Demand,Supply,
4342,City,108,Trip Completed,14-07-2016 00:00,7,17,9,14-07-2016 08:15,Morning,Demand,Supply,
6766,City,108,Trip Completed,15-07-2016 00:00,0,6,56,15-07-2016 01:10,Late Night,Demand,Supply,
6213,City,108,Trip Completed,15-07-2016 00:00,17,30,9,15-07-2016 18:32,Afternoon,Demand,Supply,
41,City,109,Trip Completed,11-07-2016 00:00,2,47,0,11-07-2016 03:23,Late Night,Demand,Supply,
279,Airport,109,Trip Completed,11-07-2016 00:00,6,58,0,11-07-2016 07:47,Early Morning,Demand,Supply,
952,City,109,Trip Completed,11-07-2016 00:00,18,39,0,11-07-2016 19:19,Evening,Demand,Supply,
1200,Airport,109,Trip Completed,11-07-2016 00:00,21,13,0,11-07-2016 22:29,Night,Demand,Supply,
1775,City,109,Trip Completed,12-07-2016 00:00,8,57,0,12-07-2016 09:52,Morning,Demand,Supply,
1953,Airport,109,Trip Completed,12-07-2016 00:00,11,38,0,12-07-2016 12:41,Morning,Demand,Supply,
3270,City,109,Trip Completed,13-07-2016 00:00,10,28,1,13-07-2016 11:04,Morning,Demand,Supply,
3497,Airport,109,Trip Completed,13-07-2016 00:00,17,32,20,13-07-2016 18:27,Afternoon,Demand,Supply,
3897,Airport,109,Trip Completed,13-07-2016 00:00,22,0,50,13-07-2016 22:37,Night,Demand,Supply,
4601,City,109,Trip Completed,14-07-2016 00:00,10,13,30,14-07-2016 10:52,Morning,Demand,Supply,
4621,Airport,109,Trip Completed,14-07-2016 00:00,11,2,21,14-07-2016 11:46,Morning,Demand,Supply,
5061,City,109,Trip Completed,14-07-2016 00:00,19,29,16,14-07-2016 20:13,Evening,Demand,Supply,
5359,City,109,Trip Completed,14-07-2016 00:00,23,21,57,15-07-2016 00:24,Night,Demand,Supply,
6179,Airport,109,Trip Completed,15-07-2016 00:00,16,53,17,15-07-2016 18:08,Afternoon,Demand,Supply,
469,Airport,110,Trip Completed,11-07-2016 00:00,9,24,0,11-07-2016 10:04,Morning,Demand,Supply,
914,City,110,Trip Completed,11-07-2016 00:00,18,17,0,11-07-2016 18:58,Evening,Demand,Supply,
1386,Airport,110,Trip Completed,12-07-2016 00:00,1,30,0,12-07-2016 02:42,Late Night,Demand,Supply,
1935,City,110,Trip Completed,12-07-2016 00:00,11,16,0,12-07-2016 12:17,Morning,Demand,Supply,
3243,Airport,110,Trip Completed,13-07-2016 00:00,10,3,58,13-07-2016 10:46,Morning,Demand,Supply,
3449,City,110,Trip Completed,13-07-2016 00:00,16,52,29,13-07-2016 17:21,Afternoon,Demand,Supply,
4500,City,110,Trip Completed,14-07-2016 00:00,9,4,43,14-07-2016 10:09,Morning,Demand,Supply,
5328,Airport,110,Trip Completed,14-07-2016 00:00,22,10,37,14-07-2016 22:51,Night,Demand,Supply,
5576,City,110,Trip Completed,15-07-2016 00:00,5,53,20,15-07-2016 06:25,Early Morning,Demand,Supply,
6112,Airport,110,Trip Completed,15-07-2016 00:00,15,6,46,15-07-2016 16:12,Afternoon,Demand,Supply,
6438,Airport,110,Trip Completed,15-07-2016 00:00,19,54,8,15-07-2016 20:36,Evening,Demand,Supply,
707,Airport,111,Trip Completed,11-07-2016 00:00,14,17,0,11-07-2016 14:55,Afternoon,Demand,Supply,
1136,Airport,111,Trip Completed,11-07-2016 00:00,20,32,0,11-07-2016 21:20,Evening,Demand,Supply,
2961,Airport,111,Trip Completed,13-07-2016 00:00,6,48,57,13-07-2016 07:47,Early Morning,Demand,Supply,
3428,City,111,Trip Completed,13-07-2016 00:00,15,55,17,13-07-2016 16:45,Afternoon,Demand,Supply,
4045,Airport,111,Trip Completed,14-07-2016 00:00,0,56,22,14-07-2016 01:22,Late Night,Demand,Supply,
5399,City,111,Trip Completed,15-07-2016 00:00,0,58,19,15-07-2016 02:16,Late Night,Demand,Supply,
5730,City,111,Trip Completed,15-07-2016 00:00,7,50,12,15-07-2016 08:45,Morning,Demand,Supply,
180,Airport,112,Trip Completed,11-07-2016 00:00,5,48,0,11-07-2016 06:28,Early Morning,Demand,Supply,
1694,City,112,Trip Completed,12-07-2016 00:00,7,54,0,12-07-2016 08:48,Morning,Demand,Supply,
2294,City,112,Trip Completed,12-07-2016 00:00,18,47,0,12-07-2016 19:49,Evening,Demand,Supply,
3630,City,112,Trip Completed,13-07-2016 00:00,18,59,56,13-07-2016 19:59,Evening,Demand,Supply,
3978,City,112,Trip Completed,13-07-2016 00:00,23,18,14,13-07-2016 23:46,Night,Demand,Supply,
4426,City,112,Trip Completed,14-07-2016 00:00,8,21,49,14-07-2016 09:08,Morning,Demand,Supply,
5115,Airport,112,Trip Completed,14-07-2016 00:00,20,3,46,14-07-2016 21:08,Evening,Demand,Supply,
5558,Airport,112,Trip Completed,15-07-2016 00:00,5,32,12,15-07-2016 06:05,Early Morning,Demand,Supply,
5827,Airport,112,Trip Completed,15-07-2016 00:00,8,52,58,15-07-2016 09:29,Morning,Demand,Supply,
6063,Airport,112,Trip Completed,15-07-2016 00:00,13,48,53,15-07-2016 14:19,Afternoon,Demand,Supply,
6691,Airport,112,Trip Completed,15-07-2016 00:00,22,47,31,16-07-2016 00:01,Night,Demand,Supply,
170,City,113,Trip Completed,11-07-2016 00:00,5,45,0,11-07-2016 06:39,Early Morning,Demand,Supply,
1326,Airport,113,Trip Completed,11-07-2016 00:00,23,6,0,12-07-2016 00:07,Night,Demand,Supply,
1476,City,113,Trip Completed,12-07-2016 00:00,5,16,0,12-07-2016 06:04,Early Morning,Demand,Supply,
2937,Airport,113,Trip Completed,13-07-2016 00:00,6,27,11,13-07-2016 07:15,Early Morning,Demand,Supply,
3973,City,113,Trip Completed,13-07-2016 00:00,22,58,36,13-07-2016 23:51,Night,Demand,Supply,
4644,City,113,Trip Completed,14-07-2016 00:00,11,47,32,14-07-2016 12:20,Morning,Demand,Supply,
5086,Airport,113,Trip Completed,14-07-2016 00:00,19,41,45,14-07-2016 21:02,Evening,Demand,Supply,
6572,Airport,113,Trip Completed,15-07-2016 00:00,21,11,1,15-07-2016 22:02,Night,Demand,Supply,
6755,Airport,113,Trip Completed,15-07-2016 00:00,23,57,32,16-07-2016 01:09,Night,Demand,Supply,
1483,City,114,Trip Completed,12-07-2016 00:00,5,22,0,12-07-2016 06:22,Early Morning,Demand,Supply,
1844,City,114,Trip Completed,12-07-2016 00:00,9,40,0,12-07-2016 10:11,Morning,Demand,Supply,
2120,Airport,114,Trip Completed,12-07-2016 00:00,16,44,0,12-07-2016 17:33,Afternoon,Demand,Supply,
2411,City,114,Trip Completed,12-07-2016 00:00,20,4,0,12-07-2016 20:40,Evening,Demand,Supply,
2903,Airport,114,Trip Completed,13-07-2016 00:00,6,0,19,13-07-2016 06:40,Early Morning,Demand,Supply,
3289,City,114,Trip Completed,13-07-2016 00:00,11,6,44,13-07-2016 11:51,Morning,Demand,Supply,
3859,Airport,114,Trip Completed,13-07-2016 00:00,21,38,18,13-07-2016 22:28,Night,Demand,Supply,
4313,City,114,Trip Completed,14-07-2016 00:00,6,49,43,14-07-2016 07:44,Early Morning,Demand,Supply,
5325,City,114,Trip Completed,14-07-2016 00:00,22,11,41,14-07-2016 23:12,Night,Demand,Supply,
5906,City,114,Trip Completed,15-07-2016 00:00,9,56,43,15-07-2016 10:29,Morning,Demand,Supply,
6049,City,114,Trip Completed,15-07-2016 00:00,13,27,33,15-07-2016 14:32,Afternoon,Demand,Supply,
664,Airport,115,Trip Completed,11-07-2016 00:00,12,58,0,11-07-2016 14:07,Morning,Demand,Supply,
750,City,115,Trip Completed,11-07-2016 00:00,15,52,0,11-07-2016 16:27,Afternoon,Demand,Supply,
1950,City,115,Trip Completed,12-07-2016 00:00,11,33,0,12-07-2016 12:04,Morning,Demand,Supply,
2989,Airport,115,Trip Completed,13-07-2016 00:00,7,8,16,13-07-2016 07:42,Morning,Demand,Supply,
3266,Airport,115,Trip Completed,13-07-2016 00:00,10,27,47,13-07-2016 11:19,Morning,Demand,Supply,
4358,Airport,115,Trip Completed,14-07-2016 00:00,7,25,12,14-07-2016 08:08,Morning,Demand,Supply,
4720,Airport,115,Trip Completed,14-07-2016 00:00,13,48,48,14-07-2016 14:41,Afternoon,Demand,Supply,
5019,City,115,Trip Completed,14-07-2016 00:00,19,7,33,14-07-2016 19:59,Evening,Demand,Supply,
5925,City,115,Trip Completed,15-07-2016 00:00,10,8,4,15-07-2016 10:32,Morning,Demand,Supply,
112,Airport,116,Trip Completed,11-07-2016 00:00,5,1,0,11-07-2016 06:04,Early Morning,Demand,Supply,
213,City,116,Trip Completed,11-07-2016 00:00,6,15,0,11-07-2016 06:57,Early Morning,Demand,Supply,
1818,Airport,116,Trip Completed,12-07-2016 00:00,9,29,0,12-07-2016 10:38,Morning,Demand,Supply,
2018,Airport,116,Trip Completed,12-07-2016 00:00,13,39,0,12-07-2016 14:19,Afternoon,Demand,Supply,
